Price,Bedrooms,Bathrooms,Area,Location
"EGP 230,000",3,1,100 SQM,"Agami, Alexandria•"
"EGP 820,000",4,1,120 SQM,"Moharam Bik, Alexandria•"
"EGP 425,000Negotiable",3,2,162 SQM,"Nakheel, Alexandria•"
"EGP 1,500,000",3,2,240 SQM,"Sidi Beshr, Alexandria•"
"EGP 270,000",2,1,85 SQM,"Agami, Alexandria•"
"EGP 235,000",2,1,85 SQM,"Agami, Alexandria•"
"EGP 460,000Negotiable",2,1,80 SQM,"Seyouf, Alexandria•"
"EGP 1,750,000",3,1,113 SQM,"Smoha, Alexandria•"
"EGP 450,000",2,1,87 SQM,"Moharam Bik, Alexandria•"
"EGP 1,800,000",2,2,135 SQM,"Smoha, Alexandria•"
"EGP 2,200,000",3,2,150 SQM,"Glim, Alexandria•"
"EGP 800,000",3,2,176 SQM,"Agami, Alexandria•"
"EGP 575,000",2,1,80 SQM,"Miami, Alexandria•"
"EGP 1,750,000Negotiable",3,2,155 SQM,"Laurent, Alexandria•"
"EGP 3,450,000",3,3,230 SQM,"Smoha, Alexandria•"
"EGP 4,900,000",4,3,300 SQM,"Smoha, Alexandria•"
"EGP 380,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 650,000Negotiable",2,1,100 SQM,"Asafra, Alexandria•"
"EGP 900,000",2,1,125 SQM,"Saba Pasha, Alexandria•"
"EGP 370,000Negotiable",2,2,120 SQM,"Agami, Alexandria•"
"EGP 1,200,000Negotiable",2,1,145 SQM,"Miami, Alexandria•"
"EGP 350,000Negotiable",4,1,200 SQM,"Agami, Alexandria•"
"EGP 350,000Negotiable",3,1,140 SQM,"Nakheel, Alexandria•"
"EGP 570,000Negotiable",3,1,140 SQM,"Nakheel, Alexandria•"
"EGP 3,533,000",3,3,169 SQM,"Smoha, Alexandria•"
"EGP 220,000Negotiable",2,1,80 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",2,2,125 SQM,"Nakheel, Alexandria•"
"EGP 270,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 400,000",2,1,90 SQM,"Agami, Alexandria•"
"EGP 320,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 1,600,000",3,2,245 SQM,"Asafra, Alexandria•"
"EGP 5,800,000",4,3,210 SQM,"El Max, Alexandria•"
"EGP 540,000Negotiable",2,1,110 SQM,"Asafra, Alexandria•"
"EGP 380,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 330,000Negotiable",2,1,200 SQM,"Nakheel, Alexandria•"
"EGP 360,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 360,000Negotiable",2,1,140 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,200 SQM,"Nakheel, Alexandria•"
"EGP 300,000Negotiable",2,1,70 SQM,"Maamoura, Alexandria•"
"EGP 460,000",2,1,115 SQM,"Agami, Alexandria•"
"EGP 800,000",3,1,135 SQM,"Seyouf, Alexandria•"
"EGP 1,350,000",3,2,163 SQM,"Moharam Bik, Alexandria•"
"EGP 1,250,000",5,2,200 SQM,"Mandara, Alexandria•"
"EGP 2,000,000Negotiable",3,2,165 SQM,"Montazah, Alexandria•"
"EGP 27,000,000Negotiable",10+,10+,600 SQM,"Kafr Abdo, Alexandria•"
"EGP 4,250,000",3,2,180 SQM,"Azarita, Alexandria•"
"EGP 2,750,000Negotiable",3,3,185 SQM,"Laurent, Alexandria•"
"EGP 1,150,000",3,1,155 SQM,"Smoha, Alexandria•"
"EGP 1,500,000Negotiable",2,1,110 SQM,"Smoha, Alexandria•"
"EGP 320,000Negotiable",3,2,125 SQM,"Agami, Alexandria•"
"EGP 200,000",2,1,85 SQM,"Agami, Alexandria•"
"EGP 1,300,000Negotiable",3,2,130 SQM,"Miami, Alexandria•"
"EGP 390,000Negotiable",2,1,90 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,900,000",3,2,160 SQM,"Camp Caesar, Alexandria•"
"EGP 1,780,000Negotiable",3,2,180 SQM,"Laurent, Alexandria•"
"EGP 1,950,000Negotiable",3,2,170 SQM,"Roushdy, Alexandria•"
"EGP 3,100,000",2,2,139 SQM,"Moharam Bik, Alexandria•"
"EGP 2,000,000Negotiable",3,2,180 SQM,"Smoha, Alexandria•"
"EGP 520,000Negotiable",2,1,85 SQM,"Sidi Beshr, Alexandria•"
"EGP 3,900,000",3,3,260 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 395,000Negotiable",2,1,65 SQM,"Sidi Beshr, Alexandria•"
"EGP 390,000",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 5,750,000",3,2,178 SQM,"Smoha, Alexandria•"
"EGP 3,500,000",3,2,216 SQM,"Kafr Abdo, Alexandria•"
"EGP 3,045,000",3,3,203 SQM,"Moharam Bik, Alexandria•"
"EGP 3,200,000Negotiable",3,2,200 SQM,"Smoha, Alexandria•"
"EGP 3,300,000",3,2,200 SQM,"Glim, Alexandria•"
"EGP 2,754,000",3,3,204 SQM,"Moharam Bik, Alexandria•"
"EGP 3,060,000",3,2,204 SQM,"Roushdy, Alexandria•"
"EGP 4,225,000",3,2,192 SQM,"Zezenia, Alexandria•"
"EGP 275,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 3,500,000",3,3,280 SQM,"Laurent, Alexandria•"
"EGP 460,000",3,1,120 SQM,"Agami, Alexandria•"
"EGP 6,375,000",3,3,425 SQM,"Smoha, Alexandria•"
"EGP 3,030,000",3,3,202 SQM,"Smoha, Alexandria•"
"EGP 1,400,000",3,2,168 SQM,"Bacchus, Alexandria•"
"EGP 4,000,000",4,3,285 SQM,"Stanley, Alexandria•"
"EGP 750,000Negotiable",2,1,100 SQM,"Miami, Alexandria•"
"EGP 2,600,000",2,2,175 SQM,"Sporting, Alexandria•"
"EGP 420,000",2,2,120 SQM,"Agami, Alexandria•"
"EGP 1,800,000",3,2,162 SQM,"Bolkly, Alexandria•"
"EGP 1,100,000",3,1,115 SQM,"Cleopatra, Alexandria•"
"EGP 1,150,000",3,2,150 SQM,"Gianaclis, Alexandria•"
"EGP 1,200,000",2,2,180 SQM,"Asafra, Alexandria•"
"EGP 2,600,000",3,3,200 SQM,"Laurent, Alexandria•"
"EGP 4,101,000",3,3,197 SQM,"Smoha, Alexandria•"
"EGP 1,500,000Negotiable",3,1,145 SQM,"Bolkly, Alexandria•"
"EGP 1,100,000Negotiable",2,2,130 SQM,"Maamoura, Alexandria•"
"EGP 1,900,000",2,1,135 SQM,"Smoha, Alexandria•"
"EGP 1,150,000",2,1,90 SQM,"Cleopatra, Alexandria•"
"EGP 180,000Negotiable",2,1,85 SQM,"Agami, Alexandria•"
"EGP 2,500,000",4,3,230 SQM,"Asafra, Alexandria•"
"EGP 600,000",3,1,100 SQM,"Seyouf, Alexandria•"
"EGP 4,150,000",3,3,300 SQM,"Kafr Abdo, Alexandria•"
"EGP 1,950,000",3,2,166 SQM,"Smoha, Alexandria•"
"EGP 3,570,000",3,3,210 SQM,"Smoha, Alexandria•"
"EGP 400,000",2,1,115 SQM,"Moharam Bik, Alexandria•"
"EGP 2,500,000Negotiable",3,2,285 SQM,"Laurent, Alexandria•"
"EGP 1,000,050Negotiable",3,1,125 SQM,"Miami, Alexandria•"
"EGP 1,650,000Negotiable",3,2,180 SQM,"Fleming, Alexandria•"
"EGP 2,200,000Negotiable",3,2,170 SQM,"Laurent, Alexandria•"
"EGP 2,800,000",3,2,120 SQM,"Camp Caesar, Alexandria•"
"EGP 800,000Negotiable",3,1,135 SQM,"Moharam Bik, Alexandria•"
"EGP 500,000Negotiable",2,1,90 SQM,"Miami, Alexandria•"
"EGP 260,000Negotiable",2,1,170 SQM,"Nakheel, Alexandria•"
"EGP 1,550,000Negotiable",2,3,125 SQM,"Maamoura, Alexandria•"
"EGP 480,000Negotiable",3,1,90 SQM,"Asafra, Alexandria•"
"EGP 850,000Negotiable",3,1,135 SQM,"Moharam Bik, Alexandria•"
"EGP 380,000Negotiable",2,1,150 SQM,"Nakheel, Alexandria•"
"EGP 1,900,000",3,2,170 SQM,"Smoha, Alexandria•"
"EGP 330,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 370,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 6,150,000",3,2,207 SQM,"Smoha, Alexandria•"
"EGP 390,000Negotiable",2,1,115 SQM,"Nakheel, Alexandria•"
"EGP 270,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 1,330,000",3,2,133 SQM,"Smoha, Alexandria•"
"EGP 1,200,000Negotiable",3,1,115 SQM,"Sidi Beshr, Alexandria•"
"EGP 900,000Negotiable",3,1,135 SQM,"Miami, Alexandria•"
"EGP 420,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 1,000,000",2,1,120 SQM,"Zezenia, Alexandria•"
"EGP 280,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 3,250,000",3,3,203 SQM,"Smoha, Alexandria•"
"EGP 1,080,000Negotiable",3,1,120 SQM,"Smoha, Alexandria•"
"EGP 370,000Negotiable",2,2,115 SQM,"Nakheel, Alexandria•"
"EGP 440,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 320,000Negotiable",2,1,220 SQM,"Nakheel, Alexandria•"
"EGP 2,000,000",2,1,135 SQM,"Laurent, Alexandria•"
"EGP 3,150,000",3,3,165 SQM,"Roushdy, Alexandria•"
"EGP 2,450,000Negotiable",4,2,200 SQM,"Saba Pasha, Alexandria•"
"EGP 320,000Negotiable",2,1,70 SQM,"El Max, Alexandria•"
"EGP 4,600,000",3,3,218 SQM,"Camp Caesar, Alexandria•"
"EGP 1,780,000Negotiable",3,2,137 SQM,"Cleopatra, Alexandria•"
"EGP 3,850,000",3,2,220 SQM,"Smoha, Alexandria•"
"EGP 3,000,000",4,2,320 SQM,"Mandara, Alexandria•"
"EGP 650,000",2,1,100 SQM,"Asafra, Alexandria•"
"EGP 2,400,000",3,3,195 SQM,"Miami, Alexandria•"
"EGP 2,533,000",3,3,172 SQM,"Laurent, Alexandria•"
"EGP 3,100,000",3,2,250 SQM,"Roushdy, Alexandria•"
"EGP 950,000Negotiable",2,1,112 SQM,"Sidi Gaber, Alexandria•"
"EGP 1,200,000",3,1,165 SQM,"Schutz, Alexandria•"
"EGP 900,000",3,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,300,000",2,1,90 SQM,"Cleopatra, Alexandria•"
"EGP 2,250,000Negotiable",4,2,210 SQM,"Laurent, Alexandria•"
"EGP 2,600,000",3,2,160 SQM,"Smoha, Alexandria•"
"EGP 2,957,500",3,2,169 SQM,"Smoha, Alexandria•"
"EGP 2,957,500",3,2,169 SQM,"Smoha, Alexandria•"
"EGP 2,999,750",3,2,160 SQM,"Smoha, Alexandria•"
"EGP 2,720,000",3,2,163 SQM,"Smoha, Alexandria•"
"EGP 2,720,000",3,3,160 SQM,"Smoha, Alexandria•"
"EGP 880,000",3,1,115 SQM,"Awayed, Alexandria•"
"EGP 2,720,000",3,3,160 SQM,"Miami, Alexandria•"
"EGP 1,950,000Negotiable",3,2,165 SQM,"Sporting, Alexandria•"
"EGP 2,000,000Negotiable",3,1,140 SQM,"Smoha, Alexandria•"
"EGP 1,300,000Negotiable",4,2,150 SQM,"Glim, Alexandria•"
"EGP 2,600,000",3,2,177 SQM,"Smoha, Alexandria•"
"EGP 2,538,000",3,2,175 SQM,"Smoha, Alexandria•"
"EGP 950,000",2,1,120 SQM,"Smoha, Alexandria•"
"EGP 850,000",2,1,80 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 1,850,000",2,1,130 SQM,"Smoha, Alexandria•"
"EGP 3,700,000",3,3,273 SQM,"Kafr Abdo, Alexandria•"
"EGP 2,650,000",3,2,186 SQM,"Roushdy, Alexandria•"
"EGP 1,650,000",3,2,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,650,000",3,2,155 SQM,"Cleopatra, Alexandria•"
"EGP 16,000,000",4,5,600 SQM,"San Stefano, Alexandria•"
"EGP 1,400,000",3,1,150 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,300,000",4,1,130 SQM,"Attarin, Alexandria•"
"EGP 2,720,000",3,3,160 SQM,"Smoha, Alexandria•"
"EGP 2,720,000",3,3,160 SQM,"Sidi Beshr, Alexandria•"
"EGP 3,000,000Negotiable",3,2,140 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,200,000Negotiable",3,1,170 SQM,"Al Hadrah, Alexandria•"
"EGP 5,800,000",3,3,185 SQM,"Stanley, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 950,000Negotiable",2,1,128 SQM,"Laurent, Alexandria•"
"EGP 3,600,000",3,2,170 SQM,"San Stefano, Alexandria•"
"EGP 640,000Negotiable",3,1,100 SQM,"Miami, Alexandria•"
"EGP 640,000Negotiable",3,1,100 SQM,"Miami, Alexandria•"
"EGP 3,750,000",3,2,155 SQM,"Mandara, Alexandria•"
"EGP 450,000Negotiable",2,1,85 SQM,"Miami, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 850,000Negotiable",4,2,300 SQM,"Agami, Alexandria•"
"EGP 540,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 290,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,415,000",3,2,140 SQM,"Miami, Alexandria•"
"EGP 6,400,000",3,3,320 SQM,"Mandara, Alexandria•"
"EGP 3,540,000",3,3,177 SQM,"Smoha, Alexandria•"
"EGP 290,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 6,000,000",3,3,500 SQM,"Zezenia, Alexandria•"
"EGP 560,000Negotiable",3,2,300 SQM,"Nakheel, Alexandria•"
"EGP 2,800,000",3,2,172 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 2,200,000",3,2,220 SQM,"Bolkly, Alexandria•"
"EGP 2,600,000",3,2,240 SQM,"Laurent, Alexandria•"
"EGP 1,100,000",3,1,135 SQM,"Miami, Alexandria•"
"EGP 150,000",2,1,90 SQM,"Agami, Alexandria•"
"EGP 2,950,000",3,2,210 SQM,"Smoha, Alexandria•"
"EGP 1,250,000",3,1,120 SQM,"Sidi Gaber, Alexandria•"
"EGP 7,600,000",6,5,560 SQM,"Roushdy, Alexandria•"
"EGP 950,000",2,2,150 SQM,"Seyouf, Alexandria•"
"EGP 1,600,000",4,2,180 SQM,"Smoha, Alexandria•"
"EGP 3,300,000",3,3,275 SQM,"Smoha, Alexandria•"
"EGP 1,750,000",3,1,120 SQM,"Attarin, Alexandria•"
"EGP 1,750,000",3,3,160 SQM,"Montazah, Alexandria•"
"EGP 6,500,000Negotiable",3,3,267 SQM,"Smoha, Alexandria•"
"EGP 550,000Negotiable",2,1,100 SQM,"Montazah, Alexandria•"
"EGP 3,600,000Negotiable",3,3,200 SQM,"Smoha, Alexandria•"
"EGP 320,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 250,000",2,1,90 SQM,"Agami, Alexandria•"
"EGP 550,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 320,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 275,000Negotiable",2,1,115 SQM,"Nakheel, Alexandria•"
"EGP 1,700,000",3,2,145 SQM,"Smoha, Alexandria•"
"EGP 150,000Negotiable",2,1,55 SQM,"Wardian, Alexandria•"
"EGP 3,750,000",4,2,205 SQM,"Mandara, Alexandria•"
"EGP 2,300,000",3,2,160 SQM,"Laurent, Alexandria•"
"EGP 6,000,000",4,4,495 SQM,"Mandara, Alexandria•"
"EGP 3,000,000",4,3,185 SQM,"San Stefano, Alexandria•"
"EGP 2,000,000",3,1,125 SQM,"Sidi Beshr, Alexandria•"
"EGP 4,275,000Negotiable",3,3,190 SQM,"Smoha, Alexandria•"
"EGP 260,000Negotiable",2,1,170 SQM,"Agami, Alexandria•"
"EGP 350,000Negotiable",2,1,85 SQM,"Montazah, Alexandria•"
"EGP 3,959,000",3,3,214 SQM,"Smoha, Alexandria•"
"EGP 4,250,000",4,3,250 SQM,"Glim, Alexandria•"
"EGP 900,000",2,1,100 SQM,"Miami, Alexandria•"
"EGP 900,000",3,2,155 SQM,"Agami, Alexandria•"
"EGP 1,550,000",2,1,75 SQM,"Maamoura, Alexandria•"
"EGP 1,200,000Negotiable",3,2,150 SQM,"Seyouf, Alexandria•"
"EGP 1,150,000Negotiable",3,1,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 460,000Negotiable",3,2,115 SQM,"Agami, Alexandria•"
"EGP 600,000Negotiable",3,1,115 SQM,"Agami, Alexandria•"
"EGP 4,300,000",3,2,180 SQM,"Smoha, Alexandria•"
"EGP 3,250,000",3,2,165 SQM,"Maamoura, Alexandria•"
"EGP 3,500,000",3,2,165 SQM,"Montazah, Alexandria•"
"EGP 220,000Negotiable",2,1,170 SQM,"Nakheel, Alexandria•"
"EGP 450,000Negotiable",3,2,130 SQM,"Nakheel, Alexandria•"
"EGP 1,300,000Negotiable",3,2,150 SQM,"Victoria, Alexandria•"
"EGP 3,425,000",3,2,177 SQM,"Smoha, Alexandria•"
"EGP 1,100,000Negotiable",2,1,105 SQM,"Gianaclis, Alexandria•"
"EGP 495,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 1,100,000Negotiable",2,1,105 SQM,"Gianaclis, Alexandria•"
"EGP 340,000Negotiable",3,1,125 SQM,"Nakheel, Alexandria•"
"EGP 1,050,000Negotiable",3,1,110 SQM,"Gianaclis, Alexandria•"
"EGP 275,000Negotiable",3,1,110 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 400,000Negotiable",2,1,135 SQM,"Nakheel, Alexandria•"
"EGP 520,000Negotiable",3,1,160 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 4,600,000",3,2,185 SQM,"Smoha, Alexandria•"
"EGP 2,000,000",3,2,265 SQM,"Miami, Alexandria•"
"EGP 1,100,000",2,1,135 SQM,"Miami, Alexandria•"
"EGP 2,550,000",3,2,240 SQM,"Smoha, Alexandria•"
"EGP 925,000",3,1,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 3,750,000Negotiable",3,3,240 SQM,"Smoha, Alexandria•"
"EGP 3,673,000",1,2,112 SQM,"Kafr Abdo, Alexandria•"
"EGP 550,000Negotiable",2,1,85 SQM,"Sidi Beshr, Alexandria•"
"EGP 130,000",2,1,75 SQM,"Abu Talat, Alexandria•"
"EGP 3,060,000",3,3,204 SQM,"Glim, Alexandria•"
"EGP 2,505,000",3,2,167 SQM,"San Stefano, Alexandria•"
"EGP 4,200,000",3,3,290 SQM,"Glim, Alexandria•"
"EGP 780,000Negotiable",2,1,115 SQM,"Smoha, Alexandria•"
"EGP 1,100,000",3,1,"1,401 SQM","Seyouf, Alexandria•"
"EGP 350,000",2,1,127 SQM,"Agami, Alexandria•"
"EGP 2,720,000",3,2,160 SQM,"Smoha, Alexandria•"
"EGP 4,500,000",3,3,241 SQM,"Smoha, Alexandria•"
"EGP 5,050,000",3,3,202 SQM,"Smoha, Alexandria•"
"EGP 1,250,000",4,1,130 SQM,"Miami, Alexandria•"
"EGP 2,900,000",3,2,170 SQM,"Sidi Gaber, Alexandria•"
"EGP 1,000,000Negotiable",2,1,100 SQM,"Sidi Beshr, Alexandria•"
"EGP 6,000,000",3,3,260 SQM,"Saba Pasha, Alexandria•"
"EGP 750,000Negotiable",2,1,75 SQM,"Sidi Gaber, Alexandria•"
"EGP 2,650,000",3,3,280 SQM,"Asafra, Alexandria•"
"EGP 7,750,000",4,5,330 SQM,"Saba Pasha, Alexandria•"
"EGP 300,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 750,000Negotiable",3,1,125 SQM,"Miami, Alexandria•"
"EGP 550,000",2,1,85 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,250,000Negotiable",3,2,200 SQM,"Laurent, Alexandria•"
"EGP 650,000",2,1,75 SQM,"Sidi Gaber, Alexandria•"
"EGP 2,500,000Negotiable",3,3,212 SQM,"Mandara, Alexandria•"
"EGP 850,000",2,1,100 SQM,"Smoha, Alexandria•"
"EGP 3,500,000Negotiable",3,3,300 SQM,"Glim, Alexandria•"
"EGP 3,500,000Negotiable",3,3,200 SQM,"Kafr Abdo, Alexandria•"
"EGP 2,800,000Negotiable",3,3,270 SQM,"Saba Pasha, Alexandria•"
"EGP 425,000",2,1,105 SQM,"Seyouf, Alexandria•"
"EGP 3,150,000",3,3,186 SQM,"Smoha, Alexandria•"
"EGP 440,000",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 510,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 680,000",3,1,110 SQM,"Moharam Bik, Alexandria•"
"EGP 310,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 1,350,000Negotiable",2,1,130 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 3,030,000",3,3,202 SQM,"Smoha, Alexandria•"
"EGP 1,125,000",3,1,125 SQM,"Smoha, Alexandria•"
"EGP 780,000",3,1,135 SQM,"Agami, Alexandria•"
"EGP 2,500,000",3,2,200 SQM,"Miami, Alexandria•"
"EGP 1,650,000Negotiable",3,2,250 SQM,"Asafra, Alexandria•"
"EGP 2,850,000",3,2,180 SQM,"Smoha, Alexandria•"
"EGP 1,600,000",2,2,120 SQM,"Smoha, Alexandria•"
"EGP 2,000,000",4,2,145 SQM,"Smoha, Alexandria•"
"EGP 1,300,000",2,1,100 SQM,"Stanley, Alexandria•"
"EGP 1,500,000",2,1,100 SQM,"Camp Caesar, Alexandria•"
"EGP 2,900,000",3,2,200 SQM,"Laurent, Alexandria•"
"EGP 4,850,000",3,3,263 SQM,"Smoha, Alexandria•"
"EGP 2,950,000",3,3,207 SQM,"San Stefano, Alexandria•"
"EGP 2,300,000Negotiable",3,2,160 SQM,"Glim, Alexandria•"
"EGP 4,500,000",3,3,187 SQM,"Stanley, Alexandria•"
"EGP 4,800,000",3,2,218 SQM,"Camp Caesar, Alexandria•"
"EGP 550,000",2,1,85 SQM,"Miami, Alexandria•"
"EGP 235,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 180,000Negotiable",1,1,70 SQM,"Nakheel, Alexandria•"
"EGP 470,000Negotiable",4,2,250 SQM,"Nakheel, Alexandria•"
"EGP 1,700,000Negotiable",3,1,160 SQM,"Sidi Beshr, Alexandria•"
"EGP 3,600,000Negotiable",3,3,190 SQM,"Smoha, Alexandria•"
"EGP 200,000Negotiable",2,1,65 SQM,"Mandara, Alexandria•"
"EGP 530,000Negotiable",2,1,75 SQM,"Sidi Beshr, Alexandria•"
"EGP 160,000Negotiable",1,1,70 SQM,"Nakheel, Alexandria•"
"EGP 245,000Negotiable",2,1,180 SQM,"Nakheel, Alexandria•"
"EGP 490,000Negotiable",2,2,250 SQM,"Nakheel, Alexandria•"
"EGP 370,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 900,000",3,1,155 SQM,"Sidi Beshr, Alexandria•"
"EGP 400,000Negotiable",2,1,70 SQM,"Abu Qir, Alexandria•"
"EGP 400,000",2,1,100 SQM,"Mandara, Alexandria•"
"EGP 2,892,500",2,1,118 SQM,"Glim, Alexandria•"
"EGP 1,100,000",5,2,600 SQM,"Nakheel, Alexandria•"
"EGP 1,350,000",3,2,135 SQM,"Miami, Alexandria•"
"EGP 1,000,000Negotiable",3,2,165 SQM,"Sidi Beshr, Alexandria•"
"EGP 3,250,000Negotiable",3,3,240 SQM,"Zezenia, Alexandria•"
"EGP 3,400,000",3,3,225 SQM,"Smoha, Alexandria•"
"EGP 2,000,000",3,2,170 SQM,"Kafr Abdo, Alexandria•"
"EGP 2,850,000",3,2,185 SQM,"Laurent, Alexandria•"
"EGP 5,000,000",3,3,320 SQM,"Azarita, Alexandria•"
"EGP 240,000",3,1,130 SQM,"Agami, Alexandria•"
"EGP 1,850,000",3,1,145 SQM,"Gianaclis, Alexandria•"
"EGP 310,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 2,500,000",3,2,175 SQM,"Sidi Gaber, Alexandria•"
"EGP 1,350,000Negotiable",3,1,130 SQM,"Miami, Alexandria•"
"EGP 1,150,000",2,1,110 SQM,"Smoha, Alexandria•"
"EGP 850,000",3,2,146 SQM,"Miami, Alexandria•"
"EGP 700,000Negotiable",2,2,92 SQM,"Miami, Alexandria•"
"EGP 750,000",3,1,125 SQM,"Laurent, Alexandria•"
"EGP 145,000Negotiable",2,1,70 SQM,"Dhahria, Alexandria•"
"EGP 1,600,000",3,2,170 SQM,"Miami, Alexandria•"
"EGP 2,660,000",3,2,152 SQM,"Smoha, Alexandria•"
"EGP 620,000Negotiable",3,1,110 SQM,"Mandara, Alexandria•"
"EGP 1,600,000Negotiable",3,2,150 SQM,"Miami, Alexandria•"
"EGP 400,000",3,1,125 SQM,"Agami, Alexandria•"
"EGP 5,994,000",2,2,210 SQM,"Stanley, Alexandria•"
"EGP 170,000Negotiable",2,1,60 SQM,"Bacchus, Alexandria•"
"EGP 345,000Negotiable",2,2,140 SQM,"Nakheel, Alexandria•"
"EGP 940,000Negotiable",5,2,"3,000 SQM","Nakheel, Alexandria•"
"EGP 4,150,000",3,2,177 SQM,"Laurent, Alexandria•"
"EGP 2,500,000",3,1,145 SQM,"Laurent, Alexandria•"
"EGP 1,250,000Negotiable",3,1,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 400,000",2,1,110 SQM,"Abu Qir, Alexandria•"
"EGP 1,800,000Negotiable",3,2,140 SQM,"Glim, Alexandria•"
"EGP 2,300,000",3,2,125 SQM,"Stanley, Alexandria•"
"EGP 2,500,000",3,1,145 SQM,"Camp Caesar, Alexandria•"
"EGP 380,000Negotiable",4,2,250 SQM,"Nakheel, Alexandria•"
"EGP 295,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 450,000",2,1,130 SQM,"Agami, Alexandria•"
"EGP 650,000Negotiable",3,2,300 SQM,"Nakheel, Alexandria•"
"EGP 375,000Negotiable",2,1,125 SQM,"Nakheel, Alexandria•"
"EGP 250,000Negotiable",3,1,110 SQM,"Agami, Alexandria•"
"EGP 275,000Negotiable",3,2,250 SQM,"Nakheel, Alexandria•"
"EGP 275,000Negotiable",3,1,110 SQM,"Nakheel, Alexandria•"
"EGP 400,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 4,049,000",3,3,177 SQM,"Smoha, Alexandria•"
